fecha,region,valor
2007-11-05,Colombia,1.66223
2007-11-05,Costa Rica,
2007-11-05,Ecuador,5.93929
2007-11-05,El Salvador,1.72257
2007-11-05,Global,2.2178
2007-11-05,Guatemala,
2007-11-05,Honduras,
2007-11-05,LATINO,2.42442
2007-11-05,México,1.36235
2007-11-05,Panamá,1.65477
2007-11-05,Paraguay,
2007-11-05,Perú,1.50675
2007-11-05,RD-LATINO,-0.14083999999999985
2007-11-05,REP DOM,2.28358
2007-11-05,Uruguay,2.02998
2007-11-05,Venezuela,4.30244
2007-11-06,Argentina,3.44561
2007-11-06,Bolivia,
2007-11-06,Brasil,1.83288
2007-11-06,Chile,1.15067
2007-11-06,Colombia,1.65152
2007-11-06,Costa Rica,
2007-11-06,Ecuador,5.85112
2007-11-06,El Salvador,1.68734
2007-11-06,Global,2.18372
2007-11-06,Guatemala,
2007-11-06,Honduras,
2007-11-06,LATINO,2.38971
2007-11-06,México,1.3308
2007-11-06,Panamá,1.61791
2007-11-06,Paraguay,
2007-11-06,Perú,1.51148
2007-11-06,RD-LATINO,-0.1398999999999999
2007-11-06,REP DOM,2.24981
2007-11-06,Uruguay,1.99362
2007-11-06,Venezuela,4.25202
2007-11-07,Argentina,3.59715
2007-11-07,Bolivia,
2007-11-07,Brasil,1.9013
2007-11-07,Chile,1.15693
2007-11-07,Colombia,1.75928
2007-11-07,Costa Rica,
2007-11-07,Ecuador,6.08878
2007-11-07,El Salvador,1.69366
2007-11-07,Global,2.2501
2007-11-07,Guatemala,
2007-11-07,Honduras,
2007-11-07,LATINO,2.47772
2007-11-07,México,1.39105
2007-11-07,Panamá,1.6816
2007-11-07,Paraguay,
2007-11-07,Perú,1.54806
2007-11-07,RD-LATINO,-0.1905000000000001
2007-11-07,REP DOM,2.28722
2007-11-07,Uruguay,2.03035
2007-11-07,Venezuela,4.45174
2007-11-08,Argentina,3.85014
2007-11-08,Bolivia,
2007-11-08,Brasil,1.99107
2007-11-08,Chile,1.23566
2007-11-08,Colombia,1.84754
2007-11-08,Costa Rica,
2007-11-08,Ecuador,6.17443
2007-11-08,El Salvador,1.75666
2007-11-08,Global,2.33308
2007-11-08,Guatemala,
2007-11-08,Honduras,
2007-11-08,LATINO,2.57815
2007-11-08,México,1.46254
2007-11-08,Panamá,1.76159
2007-11-08,Paraguay,
2007-11-08,Perú,1.63311
2007-11-08,RD-LATINO,-0.17765999999999993
2007-11-08,REP DOM,2.40049
2007-11-08,Uruguay,2.08973
2007-11-08,Venezuela,4.59312
2007-11-09,Argentina,3.87103
2007-11-09,Bolivia,
2007-11-09,Brasil,2.01532
2007-11-09,Chile,1.2342
2007-11-09,Colombia,1.87895
2007-11-09,Costa Rica,
2007-11-09,Ecuador,6.20894
2007-11-09,El Salvador,1.79669
2007-11-09,Global,2.35991
2007-11-09,Guatemala,
2007-11-09,Honduras,
2007-11-09,LATINO,2.60902
2007-11-09,México,1.50201
2007-11-09,Panamá,1.7932
2007-11-09,Paraguay,
2007-11-09,Perú,1.66699
2007-11-09,RD-LATINO,-0.1715500000000003
2007-11-09,REP DOM,2.43747
2007-11-09,Uruguay,2.12875
2007-11-09,Venezuela,4.62946
2007-11-13,Argentina,3.83337
2007-11-13,Bolivia,
2007-11-13,Brasil,2.01397
2007-11-13,Chile,1.30258
2007-11-13,Colombia,1.86556
2007-11-13,Costa Rica,
2007-11-13,Ecuador,6.11123
2007-11-13,El Salvador,1.80253
2007-11-13,Global,2.35733
2007-11-13,Guatemala,
2007-11-13,Honduras,
2007-11-13,LATINO,2.61044
2007-11-13,México,1.51094
2007-11-13,Panamá,1.80575
2007-11-13,Paraguay,
2007-11-13,Perú,1.67284
2007-11-13,RD-LATINO,-0.20869999999999989
2007-11-13,REP DOM,2.40174
2007-11-13,Uruguay,2.16308
2007-11-13,Venezuela,4.64153
2007-11-14,Argentina,3.72994
2007-11-14,Bolivia,
2007-11-14,Brasil,1.96069
2007-11-14,Chile,1.32309
2007-11-14,Colombia,1.83468
2007-11-14,Costa Rica,
2007-11-14,Ecuador,6.05604
2007-11-14,El Salvador,1.79057
2007-11-14,Global,2.33273
2007-11-14,Guatemala,
2007-11-14,Honduras,
2007-11-14,LATINO,2.5716
2007-11-14,México,1.48365
2007-11-14,Panamá,1.77753
2007-11-14,Paraguay,
2007-11-14,Perú,1.6405
2007-11-14,RD-LATINO,-0.11308000000000007
2007-11-14,REP DOM,2.45852
2007-11-14,Uruguay,2.15965
2007-11-14,Venezuela,4.58356
2007-11-15,Argentina,3.98831
2007-11-15,Bolivia,
2007-11-15,Brasil,2.01345
2007-11-15,Chile,1.288
2007-11-15,Colombia,1.93681
2007-11-15,Costa Rica,
2007-11-15,Ecuador,6.08875
2007-11-15,El Salvador,1.82246
2007-11-15,Global,2.39696
2007-11-15,Guatemala,
2007-11-15,Honduras,
2007-11-15,LATINO,2.65696
2007-11-15,México,1.53667
2007-11-15,Panamá,1.81598
2007-11-15,Paraguay,
2007-11-15,Perú,1.70157
2007-11-15,RD-LATINO,-0.14158000000000026
2007-11-15,REP DOM,2.51538
2007-11-15,Uruguay,2.18973
2007-11-15,Venezuela,4.80133
2007-11-16,Argentina,4.03591
2007-11-16,Bolivia,
2007-11-16,Brasil,2.09434
2007-11-16,Chile,1.36467
2007-11-16,Colombia,2.00921
2007-11-16,Costa Rica,
2007-11-16,Ecuador,6.15784
2007-11-16,El Salvador,1.92344
2007-11-16,Global,2.48384
2007-11-16,Guatemala,
2007-11-16,Honduras,
2007-11-16,LATINO,2.74317
2007-11-16,México,1.6165
2007-11-16,Panamá,1.92035
2007-11-16,Paraguay,
2007-11-16,Perú,1.77156
2007-11-16,RD-LATINO,-0.10713000000000017
2007-11-16,REP DOM,2.63604
2007-11-16,Uruguay,2.29981
2007-11-16,Venezuela,4.92833
2007-11-19,Argentina,4.24525
2007-11-19,Bolivia,
2007-11-19,Brasil,2.18912
2007-11-19,Chile,1.35353
2007-11-19,Colombia,2.09422
2007-11-19,Costa Rica,
2007-11-19,Ecuador,6.30811
2007-11-19,El Salvador,1.98838
2007-11-19,Global,2.58179
2007-11-19,Guatemala,
2007-11-19,Honduras,
2007-11-19,LATINO,2.85871
2007-11-19,México,1.68681
2007-11-19,Panamá,1.99386
2007-11-19,Paraguay,
2007-11-19,Perú,1.87534
2007-11-19,RD-LATINO,-0.13470000000000004
2007-11-19,REP DOM,2.72401
2007-11-19,Uruguay,2.36901
2007-11-19,Venezuela,5.21478
2007-11-20,Argentina,4.13227
2007-11-20,Bolivia,
2007-11-20,Brasil,2.20416
2007-11-20,Chile,1.45941
2007-11-20,Colombia,2.09906
2007-11-20,Costa Rica,
2007-11-20,Ecuador,6.19402
2007-11-20,El Salvador,1.99791
2007-11-20,Global,2.60346
2007-11-20,Guatemala,
2007-11-20,Honduras,
2007-11-20,LATINO,2.8669
2007-11-20,México,1.70009
2007-11-20,Panamá,1.99786
2007-11-20,Paraguay,
2007-11-20,Perú,1.84921
2007-11-20,RD-LATINO,-0.10248999999999997
2007-11-20,REP DOM,2.76441
2007-11-20,Uruguay,2.36652
2007-11-20,Venezuela,5.33144
2007-11-21,Argentina,4.40622
2007-11-21,Bolivia,
2007-11-21,Brasil,2.32952
2007-11-21,Chile,1.5173
2007-11-21,Colombia,2.19274
2007-11-21,Costa Rica,
2007-11-21,Ecuador,6.37481
2007-11-21,El Salvador,2.06062
2007-11-21,Global,2.71356
2007-11-21,Guatemala,
2007-11-21,Honduras,
2007-11-21,LATINO,2.97554
2007-11-21,México,1.74698
2007-11-21,Panamá,2.02554
2007-11-21,Paraguay,
2007-11-21,Perú,1.90867
2007-11-21,RD-LATINO,-0.13595000000000024
2007-11-21,REP DOM,2.83959
2007-11-21,Uruguay,2.43498
2007-11-21,Venezuela,5.52263
2007-11-23,Argentina,4.45055
2007-11-23,Bolivia,
2007-11-23,Brasil,2.32187
2007-11-23,Chile,1.51058
2007-11-23,Colombia,2.17765
2007-11-23,Costa Rica,
2007-11-23,Ecuador,6.29245
2007-11-23,El Salvador,2.05637
2007-11-23,Global,2.70109
2007-11-23,Guatemala,
2007-11-23,Honduras,
2007-11-23,LATINO,2.96685
2007-11-23,México,1.73012
2007-11-23,Panamá,2.01936
2007-11-23,Paraguay,
2007-11-23,Perú,1.90319
2007-11-23,RD-LATINO,-0.16018
2007-11-23,REP DOM,2.80667
2007-11-23,Uruguay,2.43301
2007-11-23,Venezuela,5.51376
2007-11-26,Argentina,4.7069
2007-11-26,Bolivia,
2007-11-26,Brasil,2.52623
2007-11-26,Chile,1.49843
2007-11-26,Colombia,2.40632
2007-11-26,Costa Rica,
2007-11-26,Ecuador,6.53866
2007-11-26,El Salvador,2.23505
2007-11-26,Global,2.88154
2007-11-26,Guatemala,
2007-11-26,Honduras,
2007-11-26,LATINO,3.17503
2007-11-26,México,1.91041
2007-11-26,Panamá,2.1984
2007-11-26,Paraguay,
2007-11-26,Perú,2.05891
2007-11-26,RD-LATINO,-0.19091000000000014
2007-11-26,REP DOM,2.98412
2007-11-26,Uruguay,2.6325
2007-11-26,Venezuela,5.86966
2007-11-27,Argentina,4.54126
2007-11-27,Bolivia,
2007-11-27,Brasil,2.44712
2007-11-27,Chile,1.51655
2007-11-27,Colombia,2.28407
2007-11-27,Costa Rica,
2007-11-27,Ecuador,6.42145
2007-11-27,El Salvador,2.13708
2007-11-27,Global,2.78929
2007-11-27,Guatemala,
2007-11-27,Honduras,
2007-11-27,LATINO,3.08411
2007-11-27,México,1.81772
2007-11-27,Panamá,2.14184
2007-11-27,Paraguay,
2007-11-27,Perú,1.98339
2007-11-27,RD-LATINO,-0.2050799999999997
2007-11-27,REP DOM,2.87903
2007-11-27,Uruguay,2.54725
2007-11-27,Venezuela,5.77566
2007-11-28,Argentina,4.20116
2007-11-28,Bolivia,
2007-11-28,Brasil,2.28416
2007-11-28,Chile,1.52656
2007-11-28,Colombia,2.09797
2007-11-28,Costa Rica,
2007-11-28,Ecuador,6.26552
2007-11-28,El Salvador,2.04737
2007-11-28,Global,2.65655
2007-11-28,Guatemala,
2007-11-28,Honduras,
2007-11-28,LATINO,2.9371
2007-11-28,México,1.68542
2007-11-28,Panamá,2.00199
2007-11-28,Paraguay,
2007-11-28,Perú,1.90946
2007-11-28,RD-LATINO,-0.1947399999999999
2007-11-28,REP DOM,2.74236
2007-11-28,Uruguay,2.4467
2007-11-28,Venezuela,5.62894
2007-11-29,Argentina,4.11508
2007-11-29,Bolivia,
2007-11-29,Brasil,2.3244
2007-11-29,Chile,1.46758
2007-11-29,Colombia,2.14573
2007-11-29,Costa Rica,
2007-11-29,Ecuador,6.33422
2007-11-29,El Salvador,2.11732
2007-11-29,Global,2.70817
2007-11-29,Guatemala,
2007-11-29,Honduras,
2007-11-29,LATINO,2.98609
2007-11-29,México,1.75624
2007-11-29,Panamá,2.04464
2007-11-29,Paraguay,
2007-11-29,Perú,1.97419
2007-11-29,RD-LATINO,-0.15910000000000002
2007-11-29,REP DOM,2.82699
2007-11-29,Uruguay,2.51461
2007-11-29,Venezuela,5.76314
2007-11-30,Argentina,4.00676
2007-11-30,Bolivia,
2007-11-30,Brasil,2.19496
2007-11-30,Chile,1.43184
2007-11-30,Colombia,2.00399
2007-11-30,Costa Rica,
2007-11-30,Ecuador,6.16281
2007-11-30,El Salvador,2.01201
2007-11-30,Global,2.60959
2007-11-30,Guatemala,
2007-11-30,Honduras,
2007-11-30,LATINO,2.87468
2007-11-30,México,1.69501
2007-11-30,Panamá,1.95228
2007-11-30,Paraguay,
2007-11-30,Perú,1.87721
2007-11-30,RD-LATINO,-0.1861600000000001
2007-11-30,REP DOM,2.68852
2007-11-30,Uruguay,2.44148
2007-11-30,Venezuela,5.56037
2007-12-03,Argentina,4.07122
2007-12-03,Bolivia,
2007-12-03,Brasil,2.29527
2007-12-03,Chile,1.46425
2007-12-03,Colombia,2.07668
2007-12-03,Costa Rica,
2007-12-03,Ecuador,6.31713
2007-12-03,El Salvador,2.09507
2007-12-03,Global,2.6776
2007-12-03,Guatemala,
2007-12-03,Honduras,
2007-12-03,LATINO,2.93318
2007-12-03,México,1.79427
2007-12-03,Panamá,2.00348
2007-12-03,Paraguay,
2007-12-03,Perú,1.96599
2007-12-03,RD-LATINO,-0.10865999999999998
2007-12-03,REP DOM,2.82452
2007-12-03,Uruguay,2.51736
2007-12-03,Venezuela,5.39587
2007-12-04,Argentina,4.10898
2007-12-04,Bolivia,
2007-12-04,Brasil,2.29741
2007-12-04,Chile,1.48792
2007-12-04,Colombia,2.10853
2007-12-04,Costa Rica,
2007-12-04,Ecuador,6.32365
2007-12-04,El Salvador,2.10073
2007-12-04,Global,2.6973
2007-12-04,Guatemala,
2007-12-04,Honduras,
2007-12-04,LATINO,2.96126
2007-12-04,México,1.80365
2007-12-04,Panamá,2.01837
2007-12-04,Paraguay,
2007-12-04,Perú,1.97664
2007-12-04,RD-LATINO,-0.13041999999999998
2007-12-04,REP DOM,2.83084
2007-12-04,Uruguay,2.52355
2007-12-04,Venezuela,5.54764
2007-12-05,Argentina,4.06245
2007-12-05,Bolivia,
2007-12-05,Brasil,2.26277
2007-12-05,Chile,1.51269
2007-12-05,Colombia,2.05135
2007-12-05,Costa Rica,
2007-12-05,Ecuador,6.26635
2007-12-05,El Salvador,2.06478
2007-12-05,Global,2.65854
2007-12-05,Guatemala,
2007-12-05,Honduras,
2007-12-05,LATINO,2.92367
2007-12-05,México,1.77086
2007-12-05,Panamá,1.93531
2007-12-05,Paraguay,
2007-12-05,Perú,1.91972
2007-12-05,RD-LATINO,-0.10815000000000019
2007-12-05,REP DOM,2.81552
2007-12-05,Uruguay,2.49669
2007-12-05,Venezuela,5.54113
2007-12-06,Argentina,3.86947
2007-12-06,Bolivia,
2007-12-06,Brasil,2.16896
2007-12-06,Chile,1.56659
2007-12-06,Colombia,1.94191
2007-12-06,Costa Rica,
2007-12-06,Ecuador,6.17664
2007-12-06,El Salvador,1.98486
2007-12-06,Global,2.56716
2007-12-06,Guatemala,
2007-12-06,Honduras,
2007-12-06,LATINO,2.83025
2007-12-06,México,1.69154
2007-12-06,Panamá,1.8318
2007-12-06,Paraguay,
2007-12-06,Perú,1.83008
2007-12-06,RD-LATINO,-0.10372000000000003
2007-12-06,REP DOM,2.72653
2007-12-06,Uruguay,2.40688
2007-12-06,Venezuela,5.45932
2007-12-07,Argentina,3.68992
2007-12-07,Bolivia,
2007-12-07,Brasil,2.10566
2007-12-07,Chile,1.60824
2007-12-07,Colombia,1.85279
2007-12-07,Costa Rica,
2007-12-07,Ecuador,6.11442
2007-12-07,El Salvador,1.92921
2007-12-07,Global,2.50881
2007-12-07,Guatemala,
2007-12-07,Honduras,
2007-12-07,LATINO,2.75081
2007-12-07,México,1.63767
2007-12-07,Panamá,1.77722
2007-12-07,Paraguay,
2007-12-07,Perú,1.76859
2007-12-07,RD-LATINO,-0.0908199999999999
2007-12-07,REP DOM,2.65999
2007-12-07,Uruguay,2.33029
2007-12-07,Venezuela,5.30452
2007-12-10,Argentina,3.56755
2007-12-10,Bolivia,
2007-12-10,Brasil,2.03858
2007-12-10,Chile,1.54985
2007-12-10,Colombia,1.77082
2007-12-10,Costa Rica,
2007-12-10,Ecuador,5.88002
2007-12-10,El Salvador,1.84597
2007-12-10,Global,2.43061
2007-12-10,Guatemala,
2007-12-10,Honduras,
2007-12-10,LATINO,2.66265
2007-12-10,México,1.57563
2007-12-10,Panamá,1.70649
2007-12-10,Paraguay,
2007-12-10,Perú,1.67411
2007-12-10,RD-LATINO,-0.09282000000000012
2007-12-10,REP DOM,2.56983
2007-12-10,Uruguay,2.26011
2007-12-10,Venezuela,5.18178
2007-12-11,Argentina,3.77943
2007-12-11,Bolivia,
2007-12-11,Brasil,2.15719
2007-12-11,Chile,1.52105
2007-12-11,Colombia,1.89708
2007-12-11,Costa Rica,
2007-12-11,Ecuador,6.05745
2007-12-11,El Salvador,1.96682
2007-12-11,Global,2.54456
2007-12-11,Guatemala,
2007-12-11,Honduras,
2007-12-11,LATINO,2.78755
2007-12-11,México,1.67639
2007-12-11,Panamá,1.81829
2007-12-11,Paraguay,
2007-12-11,Perú,1.79111
2007-12-11,RD-LATINO,-0.03964999999999996
2007-12-11,REP DOM,2.7479
2007-12-11,Uruguay,2.3923
2007-12-11,Venezuela,5.32791
2007-12-12,Argentina,3.79942
2007-12-12,Bolivia,
2007-12-12,Brasil,2.12755
2007-12-12,Chile,1.5869
2007-12-12,Colombia,1.87991
2007-12-12,Costa Rica,
2007-12-12,Ecuador,6.03043
2007-12-12,El Salvador,1.94453
2007-12-12,Global,2.51546
2007-12-12,Guatemala,
2007-12-12,Honduras,
2007-12-12,LATINO,2.76957
2007-12-12,México,1.64187
2007-12-12,Panamá,1.7807
2007-12-12,Paraguay,
2007-12-12,Perú,1.76323
2007-12-12,RD-LATINO,-0.023149999999999782
2007-12-12,REP DOM,2.74642
2007-12-12,Uruguay,2.37857
2007-12-12,Venezuela,5.31897
2007-12-13,Argentina,3.83835
2007-12-13,Bolivia,
2007-12-13,Brasil,2.04078
2007-12-13,Chile,1.54412
2007-12-13,Colombia,1.76764
2007-12-13,Costa Rica,
2007-12-13,Ecuador,5.91181
2007-12-13,El Salvador,1.82845
2007-12-13,Global,2.41974
2007-12-13,Guatemala,
2007-12-13,Honduras,
2007-12-13,LATINO,2.68404
2007-12-13,México,1.55337
2007-12-13,Panamá,1.67747
2007-12-13,Paraguay,
2007-12-13,Perú,1.64934
2007-12-13,RD-LATINO,-0.05882999999999994
2007-12-13,REP DOM,2.62521
2007-12-13,Uruguay,2.24544
2007-12-13,Venezuela,5.24182
2007-12-14,Argentina,3.87652
2007-12-14,Bolivia,
2007-12-14,Brasil,2.01373
2007-12-14,Chile,1.54851
2007-12-14,Colombia,1.70885
2007-12-14,Costa Rica,
2007-12-14,Ecuador,5.85663
2007-12-14,El Salvador,1.79612
2007-12-14,Global,2.3838
2007-12-14,Guatemala,
2007-12-14,Honduras,
2007-12-14,LATINO,2.65798
2007-12-14,México,1.5391
2007-12-14,Panamá,1.62674
2007-12-14,Paraguay,
2007-12-14,Perú,1.59935
2007-12-14,RD-LATINO,-0.07083999999999957
2007-12-14,REP DOM,2.58714
2007-12-14,Uruguay,2.23911
2007-12-14,Venezuela,5.20573
2007-12-17,Argentina,4.03306
2007-12-17,Bolivia,
2007-12-17,Brasil,2.10919
2007-12-17,Chile,1.52052
2007-12-17,Colombia,1.8035
2007-12-17,Costa Rica,
2007-12-17,Ecuador,5.96096
2007-12-17,El Salvador,1.82629
2007-12-17,Global,2.44212
2007-12-17,Guatemala,
2007-12-17,Honduras,
2007-12-17,LATINO,2.73281
2007-12-17,México,1.59329
2007-12-17,Panamá,1.67518
2007-12-17,Paraguay,
2007-12-17,Perú,1.64846
2007-12-17,RD-LATINO,-0.10634000000000032
2007-12-17,REP DOM,2.62647
2007-12-17,Uruguay,2.27242
2007-12-17,Venezuela,5.30189
2007-12-18,Argentina,4.04566
2007-12-18,Bolivia,
2007-12-18,Brasil,2.16206
2007-12-18,Chile,1.53553
2007-12-18,Colombia,1.84994
2007-12-18,Costa Rica,
2007-12-18,Ecuador,6.00794
2007-12-18,El Salvador,1.91014
2007-12-18,Global,2.50055
2007-12-18,Guatemala,
2007-12-18,Honduras,
2007-12-18,LATINO,2.78313
2007-12-18,México,1.655
2007-12-18,Panamá,1.74564
2007-12-18,Paraguay,
2007-12-18,Perú,1.71138
2007-12-18,RD-LATINO,-0.08660999999999985
2007-12-18,REP DOM,2.69652
2007-12-18,Uruguay,2.35038
2007-12-18,Venezuela,5.30503
2007-12-19,Argentina,4.11639
2007-12-19,Bolivia,
2007-12-19,Brasil,2.22123
2007-12-19,Chile,1.54627
2007-12-19,Colombia,1.91653
2007-12-19,Costa Rica,
2007-12-19,Ecuador,6.07209
2007-12-19,El Salvador,1.98172
2007-12-19,Global,2.55525
2007-12-19,Guatemala,
2007-12-19,Honduras,
2007-12-19,LATINO,2.84403
2007-12-19,México,1.72328
2007-12-19,Panamá,1.82264
2007-12-19,Paraguay,
2007-12-19,Perú,1.77768
2007-12-19,RD-LATINO,-0.09474000000000027
2007-12-19,REP DOM,2.74929
2007-12-19,Uruguay,2.41768
2007-12-19,Venezuela,5.33621
2007-12-20,Argentina,4.13419
2007-12-20,Bolivia,
2007-12-20,Brasil,2.27562
2007-12-20,Chile,1.52519
2007-12-20,Colombia,1.97744
2007-12-20,Costa Rica,
2007-12-20,Ecuador,6.10647
2007-12-20,El Salvador,2.02313
2007-12-20,Global,2.59251
2007-12-20,Guatemala,
2007-12-20,Honduras,
2007-12-20,LATINO,2.88081
2007-12-20,México,1.75994
2007-12-20,Panamá,1.86029
2007-12-20,Paraguay,
2007-12-20,Perú,1.82617
2007-12-20,RD-LATINO,-0.08169999999999966
2007-12-20,REP DOM,2.79911
2007-12-20,Uruguay,2.45762
2007-12-20,Venezuela,5.34088
2007-12-21,Argentina,3.99419
2007-12-21,Bolivia,
2007-12-21,Brasil,2.1327
2007-12-21,Chile,1.54252
2007-12-21,Colombia,1.87019
2007-12-21,Costa Rica,
2007-12-21,Ecuador,5.99965
2007-12-21,El Salvador,1.92175
2007-12-21,Global,2.47909
2007-12-21,Guatemala,
2007-12-21,Honduras,
2007-12-21,LATINO,2.75794
2007-12-21,México,1.64022
2007-12-21,Panamá,1.75758
2007-12-21,Paraguay,
2007-12-21,Perú,1.71319
2007-12-21,RD-LATINO,-0.0788000000000002
2007-12-21,REP DOM,2.67914
2007-12-21,Uruguay,2.34978
2007-12-21,Venezuela,5.15799
2007-12-24,Argentina,3.92683
2007-12-24,Bolivia,
2007-12-24,Brasil,2.0615
2007-12-24,Chile,1.47335
2007-12-24,Colombia,1.79964
2007-12-24,Costa Rica,
2007-12-24,Ecuador,5.93038
2007-12-24,El Salvador,1.84806
2007-12-24,Global,2.40923
2007-12-24,Guatemala,
2007-12-24,Honduras,
2007-12-24,LATINO,2.68821
2007-12-24,México,1.57025
2007-12-24,Panamá,1.68592
2007-12-24,Paraguay,
2007-12-24,Perú,1.64517
2007-12-24,RD-LATINO,-0.07632000000000039
2007-12-24,REP DOM,2.61189
2007-12-24,Uruguay,2.28116
2007-12-24,Venezuela,5.0899
2007-12-26,Argentina,3.89871
2007-12-26,Bolivia,
2007-12-26,Brasil,2.02261
2007-12-26,Chile,1.50929
2007-12-26,Colombia,1.76772
2007-12-26,Costa Rica,
2007-12-26,Ecuador,5.90369
2007-12-26,El Salvador,1.81729
2007-12-26,Global,2.38046
2007-12-26,Guatemala,
2007-12-26,Honduras,
2007-12-26,LATINO,2.65788
2007-12-26,México,1.53883
2007-12-26,Panamá,1.65479
2007-12-26,Paraguay,
2007-12-26,Perú,1.61529
2007-12-26,RD-LATINO,-0.07753999999999994
2007-12-26,REP DOM,2.58034
2007-12-26,Uruguay,2.25274
2007-12-26,Venezuela,5.05114
2007-12-27,Argentina,3.91805
2007-12-27,Bolivia,
2007-12-27,Brasil,2.04552
2007-12-27,Chile,1.51822
2007-12-27,Colombia,1.77458
2007-12-27,Costa Rica,
2007-12-27,Ecuador,5.97531
2007-12-27,El Salvador,1.8289
2007-12-27,Global,2.40028
2007-12-27,Guatemala,
2007-12-27,Honduras,
2007-12-27,LATINO,2.67462
2007-12-27,México,1.55039
2007-12-27,Panamá,1.66644
2007-12-27,Paraguay,
2007-12-27,Perú,1.61696
2007-12-27,RD-LATINO,-0.08069000000000015
2007-12-27,REP DOM,2.59393
2007-12-27,Uruguay,2.26368
2007-12-27,Venezuela,5.0653
2007-12-28,Argentina,4.01365
2007-12-28,Bolivia,
2007-12-28,Brasil,2.1249
2007-12-28,Chile,1.45759
2007-12-28,Colombia,1.85527
2007-12-28,Costa Rica,
2007-12-28,Ecuador,6.0558
2007-12-28,El Salvador,1.90682
2007-12-28,Global,2.46777
2007-12-28,Guatemala,
2007-12-28,Honduras,
2007-12-28,LATINO,2.75061
2007-12-28,México,1.6273
2007-12-28,Panamá,1.74463
2007-12-28,Paraguay,
2007-12-28,Perú,1.69645
2007-12-28,RD-LATINO,-0.0696699999999999
2007-12-28,REP DOM,2.68094
2007-12-28,Uruguay,2.34351
2007-12-28,Venezuela,5.14607
2007-12-31,Argentina,4.0972
2007-12-31,Bolivia,
2007-12-31,Brasil,2.20105
2007-12-31,Chile,1.50709
2007-12-31,Colombia,1.95297
